gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,IsNewCustomer,IsLongTermCustomer,AvgMonthlyCharge,TotalServices
0,0,0,0,15.0,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,23.65,2
0,0,0,0,19.0,1,1,2,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,22.25,2
0,0,0,0,47.0,1,2,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,49.64,2
0,1,1,0,46.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,49.97,1
1,1,1,0,6.0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,18.93,3
0,0,1,0,18.0,1,2,2,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,19.25,3
1,0,0,0,15.0,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,90.21,1
0,0,1,1,39.0,1,2,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,29.21,2
1,0,1,0,18.0,1,2,2,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,37.01,2
1,0,0,0,11.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,27.91,1
1,0,0,0,48.0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,43.85,1
0,0,0,0,2.0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,67.47,2
1,0,0,1,24.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,28.06,0
1,1,0,0,22.0,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,48.91,1
0,0,0,1,20.0,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,40.14,1
1,0,1,0,14.0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,48.88,1
0,0,1,0,1.0,1,1,2,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,18.25,3
0,0,1,0,24.0,1,2,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,47.870000000000005,2
0,0,0,0,20.0,1,2,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,56.970000000000006,3
1,0,1,1,6.0,1,1,2,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,60.76,3
0,1,1,0,6.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,38.51,1
1,0,0,0,32.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26.38,1
0,0,0,0,6.0,1,2,2,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,48.84,2
1,0,0,1,19.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,55.49,1
1,1,1,1,46.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,42.56,1
0,1,1,0,43.0,1,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,44.29,2
1,0,1,1,5.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,19.09,1
0,1,0,0,14.0,1,2,2,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,112.11,4
1,0,0,0,26.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,55.940000000000005,1
1,1,0,1,24.0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23.11,1
1,0,0,0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.72,1
0,0,0,0,15.0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,41.18999999999999,1
1,1,1,0,10.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,34.18,1
0,1,0,0,7.0,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,43.88,2
1,0,0,0,46.0,1,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,65.44,2
1,0,0,0,41.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,86.27000000000001,1
1,0,1,0,33.0,1,2,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,19.75,2
0,0,0,0,9.0,1,2,2,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,45.69,3
1,0,1,1,19.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,58.34,1
0,0,0,0,11.0,1,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,98.49,2
0,0,0,1,19.0,1,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,48.41,2
1,0,0,1,48.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,25.31,0
1,0,0,0,5.0,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,41.19,3
0,0,0,0,55.0,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,96.16,2
1,1,1,0,47.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.98,1
1,1,1,0,57.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,49.150000000000006,2
1,0,0,0,27.0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,48.39,3
0,0,0,0,20.0,1,1,2,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,42.03,4
0,0,1,0,20.0,1,2,2,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,101.21,3
1,0,0,1,1.0,1,2,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,114.145,3
0,0,0,0,6.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57.35,1
0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37.41,0
1,1,1,1,70.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,62.35,2
1,0,0,0,32.0,1,2,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,96.21,4
1,0,0,0,27.0,1,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,29.84,2
0,0,1,0,18.0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,38.16,3
0,1,1,1,4.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,46.72,2
0,0,0,0,47.0,1,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,31.92,1
1,1,0,0,21.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21.97,2
1,1,0,0,17.0,1,1,1,0,1,1,1,0,1,2,0,0,0,0,1,0,0,0,34.99,5
0,0,1,0,27.0,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,30.07,3
1,0,1,0,18.0,1,1,2,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,27.37,2
0,0,0,1,2.0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,24.76,1
0,1,1,0,29.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,54.8,1
1,1,1,1,32.0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,63.36,1
1,0,1,0,6.0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,50.25,1
1,0,1,1,8.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,28.28,1
1,1,0,1,24.0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,72.99,4
1,0,0,1,22.0,1,2,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,51.99,2
1,0,1,1,42.0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,97.68,1
0,0,0,0,31.0,1,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,25.06,3
1,0,1,0,25.0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,66.71,2
1,0,0,1,36.0,1,2,2,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,23.66,4
0,0,1,0,14.0,1,2,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,48.2,6
1,1,0,1,8.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28.38,1
0,0,0,1,38.0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,33.77,1
1,0,0,0,11.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,81.53,1
0,1,1,0,16.0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,79.17,1
1,0,0,0,43.0,1,2,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,102.6,2
0,0,1,0,20.0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,95.75,2
0,0,1,0,39.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,42.190000000000005,2
0,1,0,1,40.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35.239999999999995,1
0,1,1,0,4.0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49.02,2
1,0,0,0,69.0,1,1,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,40.21,2
0,0,1,0,30.0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,100.94,3
0,0,0,1,2.0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,23.19,0
1,0,0,0,12.0,1,2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,48.34,3
1,0,0,0,41.0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,48.99,1
0,0,0,0,24.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,33.29,1
0,0,1,0,23.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,98.12,1
0,0,0,0,7.0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,27.34,2
0,0,0,0,10.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,30.56,0
1,0,1,0,1.0,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,85.18,3
1,1,0,1,40.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,20.15,0
0,0,0,0,4.0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,23.47,2
1,0,0,1,30.0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,47.62,1
0,0,1,0,23.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,34.45,1
0,0,0,0,10.0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,23.14,3
0,1,0,0,51.0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,32.34,3
0,0,0,0,27.0,1,2,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,28.62,3
0,0,1,0,28.0,1,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,23.59,4
0,0,1,1,46.0,1,2,2,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,19.34,4
0,0,1,1,8.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,40.16,2
1,0,0,0,37.0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,76.19000000000001,2
1,0,1,0,15.0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,49.830000000000005,2
1,0,1,0,21.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,42.72,1
1,1,1,0,45.0,1,1,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,68.64,2
0,0,0,0,7.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,38.0,1
1,0,0,1,21.0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,102.15,2
0,1,1,0,47.0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,63.12,1
1,0,0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,114.145,1
1,0,1,1,42.0,1,2,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,48.48,2
1,0,0,0,41.0,1,2,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,36.92,3
1,1,0,0,7.0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,49.88,1
0,0,1,0,13.0,1,2,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,19.52,2
1,0,0,1,12.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,41.56,1
1,0,0,0,30.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,100.27,1
1,1,0,0,26.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.47,1
1,0,1,0,11.0,1,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,85.85000000000001,3
1,0,1,0,16.0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,106.77,1
1,1,0,0,49.0,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,36.47,2
0,1,0,1,41.0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40.23,3
0,0,0,0,6.0,1,2,2,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,114.145,6
0,0,0,0,48.0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,48.8,2
1,0,0,1,19.0,0,0,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,107.23,2
1,1,0,1,21.0,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,23.98,1
1,0,0,0,25.0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,44.69,0
0,0,0,1,7.0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,114.145,1
1,0,1,0,27.0,1,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,75.49,2
0,0,0,0,23.0,1,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,43.37,3
0,1,1,1,44.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.45,1
1,0,0,0,5.0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,110.73,2
0,1,0,0,15.0,1,2,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,20.44,2
1,0,1,0,12.0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,21.21,1
0,0,0,1,1.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,36.98,1
1,0,1,1,15.0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.79,2
0,0,0,1,65.0,1,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,30.54,2
1,1,0,0,63.0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,21.47,1
0,0,0,0,38.0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,112.31,1
1,0,1,1,12.0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,114.145,1
0,0,0,0,29.0,1,2,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,52.87,3
1,0,1,0,10.0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,31.99,2
1,0,1,0,26.0,1,2,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,45.29,3
0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,42.57,0
0,0,0,1,3.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,59.21,1
1,0,0,1,40.0,1,1,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,18.84,3
1,0,1,1,3.0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,45.27,1
1,0,1,0,23.0,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,24.53,2
1,0,0,1,47.0,1,2,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,40.0,4
1,0,0,1,11.0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,41.19,2
0,0,0,0,18.0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,109.42,2
0,0,1,1,28.0,1,2,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,86.64999999999999,2
0,0,1,0,16.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,49.87,1
0,0,0,0,37.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33.379999999999995,0
0,1,1,1,47.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,43.89,1
1,1,0,0,19.0,1,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,47.58,2
1,0,0,1,9.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50.28,1
1,0,0,0,21.0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.450000000000003,2
0,0,0,0,14.0,1,2,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,23.62,2
0,0,0,0,29.0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.23,1
0,0,1,0,46.0,1,2,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,59.46,4
0,0,0,0,22.0,0,0,1,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,32.68,2
0,0,0,0,36.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,46.6,3
0,0,1,0,3.0,1,2,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,107.90000000000002,1
0,1,1,0,1.0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,21.13,0
0,0,0,1,58.0,1,2,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,42.91,3
1,1,0,1,11.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,114.145,2
1,0,0,0,25.0,1,2,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,21.27,3
1,0,0,0,43.0,1,2,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,99.89,3
0,0,0,1,28.0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,47.970000000000006,1
1,0,1,1,39.0,1,1,2,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,53.27,2
1,0,1,1,35.0,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,24.19,3
0,1,1,0,4.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,38.08,1
0,0,0,1,44.0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,98.29,1
1,0,1,0,25.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,35.88,1
1,0,0,0,20.0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,33.9,3
1,0,0,0,57.0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,94.82,1
0,1,0,1,4.0,1,2,2,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,76.02,2
0,0,0,0,16.0,1,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,41.19,2
1,0,0,0,16.0,1,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,37.74,3
1,0,0,0,1.0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,46.82,1
1,0,0,0,7.0,1,1,2,0,1,0,0,1,0,2,1,1,0,0,1,0,0,0,27.62,3
1,0,0,1,41.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38.98,1
0,0,1,0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,32.08,1
0,1,0,1,10.0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,86.81,2
1,0,1,1,6.0,1,2,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,22.51,3
0,0,1,0,15.0,1,1,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,35.53,3
0,1,1,1,4.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,29.28,1
0,0,1,1,21.0,1,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,84.32000000000001,3
0,0,0,0,39.0,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,36.53,3
1,0,0,0,66.0,1,2,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,28.2,3
1,0,1,0,20.0,1,1,1,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,114.145,3
0,0,0,1,43.0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,35.410000000000004,4
0,0,1,0,31.0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,44.26,2
0,1,1,1,14.0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,47.16,2
0,0,1,0,4.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,43.96,1
1,0,1,0,42.0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,82.32000000000001,0
1,1,1,1,40.0,1,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,110.7,2
1,0,1,0,30.0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,40.99,2
1,0,1,1,4.0,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,21.0,3
0,0,0,1,19.0,1,2,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,23.5,2
0,0,1,1,26.0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,41.46,2
1,0,0,0,42.0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,41.97,2
0,0,0,0,6.0,1,1,2,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0,32.95,3
1,0,0,0,14.0,1,2,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,25.08,2
0,0,0,0,38.0,1,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,42.84,2
1,0,0,1,12.0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,84.62,0
0,1,0,1,20.0,1,1,2,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,29.01,4
0,0,0,0,3.0,1,1,2,0,0,1,1,0,1,2,1,0,1,0,0,0,1,0,39.61,4
1,0,1,0,11.0,1,1,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,30.09,5
1,0,1,1,29.0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,45.3,2
0,0,0,1,47.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31.92,1
1,1,1,1,35.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,30.38,1
0,0,1,0,21.0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,40.36,1
0,1,1,0,8.0,1,2,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,18.81,3
1,0,0,1,17.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,18.69,0
0,0,0,1,34.0,1,2,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,37.69,2
1,0,1,0,42.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,37.14,1
0,0,1,0,35.0,1,1,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,37.67,3
1,0,0,0,8.0,1,2,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,34.78,3
0,0,1,0,24.0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.55,2
0,1,0,0,7.0,1,2,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,34.71,2
1,0,1,0,24.0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,98.76,2
1,0,0,0,26.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,42.150000000000006,1
1,1,0,0,20.0,1,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,75.47,1
0,0,0,1,10.0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,46.27,1
0,0,1,0,26.0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,35.28,1
1,0,0,1,41.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.6,0
0,0,0,0,44.0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,43.23,3
1,0,0,1,33.0,1,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,37.620000000000005,3
0,0,0,0,21.0,1,2,2,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,84.86,3
0,1,0,0,10.0,0,0,2,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,36.84,1
1,1,0,1,17.0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,46.87,1
0,0,0,0,17.0,1,2,2,1,0,1,1,0,1,2,1,1,0,0,1,0,0,0,98.05,5
0,0,1,0,23.0,1,2,2,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,55.05,2
0,1,0,0,21.0,1,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,47.54,3
0,1,1,1,6.0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,76.47,3
0,0,0,0,16.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,95.59,1
1,0,1,0,4.0,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,85.63,2
0,0,0,0,41.0,1,2,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,36.23,5
0,1,1,0,24.0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,59.61000000000001,3
0,1,0,0,19.0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27.7,3
1,0,0,0,42.0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,36.13,2
1,0,1,0,18.0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,49.18,1
0,0,0,0,7.0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,108.94,1
0,0,0,0,17.0,1,2,1,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,30.74,3
1,1,0,0,19.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97.92,1
0,0,0,0,35.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,48.67,1
1,0,0,0,37.0,0,0,2,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,97.36,3
0,1,0,0,38.0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,41.57,1
1,1,0,0,9.0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,23.71,3
0,0,0,1,10.0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,22.35,1
0,1,0,0,12.0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,56.66,0
